session_date,regime_sign,open_ref,published_level,session_high,session_low,close_330,data_quality
2024-17-18,1,5343.62,5359.05,5354.91,5338.31,5352.66,0.8641
2024-17-19,1,5352.66,5364.76,5365.75,5351.36,5361.93,0.9431
2024-17-20,1,5361.93,5356.47,5377.99,5359.39,5375.15,0.9962
2024-17-21,-1,5375.15,5370.28,5383.72,5370.10,5376.91,0.8908
2024-18-01,-1,5376.91,5380.87,5377.20,5350.32,5363.17,0.9938
2024-18-02,-1,5363.17,5360.23,5389.81,5363.12,5382.78,0.8677
2024-18-03,-1,5382.78,5372.09,5397.26,5378.46,5388.01,0.8781
2024-18-04,1,5388.01,5403.37,5397.38,5378.92,5386.22,0.8763
2024-18-05,1,5386.22,5379.38,5386.40,5372.63,5380.09,0.9256
2024-18-06,1,5380.09,5389.04,5383.68,5375.38,5380.32,0.8817
2024-18-07,1,5380.32,5375.64,5402.75,5378.92,5400.82,0.9812
2024-18-08,-1,5400.82,5411.91,5402.04,5386.05,5396.97,0.9309
2024-18-09,-1,5396.97,5400.00,5402.32,5390.45,5391.20,0.9945
2024-18-10,1,5391.20,5394.40,5394.92,5380.79,5385.24,0.9534
2024-18-11,1,5385.24,5386.09,5388.13,5367.55,5367.72,0.9557
2024-18-12,-1,5367.72,5364.08,5375.39,5355.36,5357.39,0.9806
2024-18-13,1,5357.39,5357.18,5380.27,5357.27,5377.07,0.8966
2024-18-14,-1,5377.07,5371.92,5404.42,5377.91,5401.83,0.8637
2024-18-15,1,5401.83,5405.23,5414.94,5400.50,5411.55,0.9433
2024-18-16,-1,5411.55,5414.39,5415.87,5397.88,5400.45,0.9510
2024-18-17,1,5400.45,5410.63,5411.62,5399.70,5407.56,0.8843
2024-18-18,-1,5407.56,5405.76,5419.75,5398.87,5405.09,0.9265
2024-18-19,1,5405.09,5398.37,5405.89,5396.04,5400.22,0.9574
2024-18-20,1,5400.22,5409.38,5404.84,5389.03,5390.62,0.8886
2024-18-21,1,5390.62,5386.68,5395.10,5385.93,5392.74,0.9461
2024-19-01,-1,5392.74,5393.75,5397.87,5378.14,5379.82,0.9061
2024-19-02,1,5379.82,5371.77,5391.06,5375.54,5386.78,0.9570
2024-19-03,-1,5386.78,5390.60,5387.28,5365.71,5369.40,0.9896
2024-19-04,-1,5369.40,5382.90,5386.12,5362.70,5385.32,0.9751
2024-19-05,-1,5385.32,5385.98,5387.94,5354.76,5365.24,0.8764
2024-19-06,-1,5365.24,5363.50,5392.86,5364.49,5390.97,0.8821
2024-19-07,-1,5390.97,5400.70,5403.77,5383.71,5391.06,0.9551
2024-19-08,1,5391.06,5388.41,5393.16,5379.86,5390.07,0.9607
2024-19-09,1,5390.07,5391.76,5394.50,5384.48,5390.75,0.9182
2024-19-10,-1,5390.75,5383.83,5416.24,5387.32,5407.59,0.9908
2024-19-11,-1,5407.59,5404.61,5423.05,5400.82,5417.64,0.9289
2024-19-12,1,5417.64,5421.20,5423.07,5414.76,5418.42,0.9648
2024-19-13,-1,5418.42,5426.72,5427.19,5410.58,5422.74,0.8679
2024-19-14,-1,5422.74,5411.90,5434.87,5422.06,5426.74,0.9654
2024-19-15,-1,5426.74,5437.56,5434.60,5409.29,5410.43,0.9465
2024-19-16,-1,5410.43,5415.25,5417.05,5384.74,5391.66,0.8636
2024-19-17,1,5391.66,5389.91,5395.87,5376.56,5384.24,0.9865
2024-19-18,-1,5384.24,5379.03,5406.24,5383.78,5391.21,0.9158
2024-19-19,-1,5391.21,5383.91,5407.46,5378.89,5400.59,0.8929
2024-19-20,1,5400.59,5402.09,5404.16,5392.90,5398.42,0.9277
2024-19-21,-1,5398.42,5393.16,5398.15,5365.92,5378.58,0.8959
2024-20-01,1,5378.58,5393.51,5379.61,5364.28,5370.90,0.9235
2024-20-02,1,5370.90,5371.44,5374.91,5350.01,5352.32,0.9837
2024-20-03,1,5352.32,5340.65,5358.01,5348.99,5352.74,0.8789
2024-20-04,-1,5352.74,5356.56,5354.63,5341.07,5350.71,0.9331
2024-20-05,1,5350.71,5344.38,5356.79,5346.38,5351.29,0.9242
2024-20-06,-1,5351.29,5358.54,5356.32,5341.10,5350.31,0.9455
2024-20-07,-1,5350.31,5346.94,5361.41,5350.20,5354.95,0.9504
2024-20-08,-1,5354.95,5352.87,5358.11,5345.00,5353.55,0.9215
2024-20-09,1,5353.55,5357.66,5359.54,5348.64,5353.92,0.9370
2024-20-10,1,5353.92,5355.05,5376.24,5348.80,5370.53,0.9315
2024-20-11,1,5370.53,5369.02,5384.17,5366.92,5382.33,0.8913
2024-20-12,-1,5382.33,5366.55,5420.14,5381.15,5406.22,0.8728
2024-20-13,1,5406.22,5399.32,5413.57,5398.74,5401.10,0.9143
2024-20-14,1,5401.10,5395.35,5407.41,5394.50,5404.62,0.9019
2024-20-15,1,5404.62,5411.17,5409.60,5396.04,5397.94,0.9215
2024-20-16,1,5397.94,5405.45,5399.22,5387.36,5391.69,0.9107
2024-20-17,-1,5391.69,5384.27,5394.32,5380.23,5385.92,0.9472
2024-20-18,-1,5385.92,5381.08,5387.25,5370.76,5381.11,0.9690
2024-20-19,1,5381.11,5380.85,5393.72,5375.38,5382.95,0.8673
2024-20-20,-1,5382.95,5379.99,5390.06,5377.72,5379.03,0.8971
2024-20-21,-1,5379.03,5367.15,5391.02,5376.53,5384.73,0.9710
2024-21-01,1,5384.73,5377.35,5393.56,5379.52,5383.08,0.8628
2024-21-02,1,5383.08,5390.32,5384.25,5367.55,5374.14,0.9370
2024-21-03,-1,5374.14,5377.80,5380.20,5361.03,5372.56,0.9152
2024-21-04,-1,5372.56,5373.51,5391.50,5363.01,5374.47,0.8620
2024-21-05,1,5374.47,5382.05,5377.71,5366.32,5370.09,0.9433
2024-21-06,1,5370.09,5378.24,5375.66,5358.27,5360.91,0.9702
2024-21-07,-1,5360.91,5365.59,5385.71,5359.19,5378.84,0.9961
2024-21-08,1,5378.84,5386.30,5390.21,5378.46,5382.69,0.8716
2024-21-09,1,5382.69,5386.87,5388.91,5379.15,5379.30,0.8938
2024-21-10,1,5379.30,5382.58,5382.94,5356.06,5357.23,0.9468
2024-21-11,1,5357.23,5364.18,5366.86,5350.27,5352.47,0.9095
2024-21-12,1,5352.47,5350.85,5360.23,5350.73,5353.06,0.9835
2024-21-13,-1,5353.06,5351.45,5366.42,5351.35,5355.24,0.8793
2024-21-14,1,5355.24,5352.97,5367.10,5354.98,5358.57,0.9839
2024-21-15,-1,5358.57,5357.55,5375.59,5357.67,5372.45,0.9781
2024-21-16,1,5372.45,5376.09,5372.26,5357.04,5359.02,0.9993
2024-21-17,-1,5359.02,5348.82,5366.53,5347.59,5351.88,0.9929
2024-21-18,1,5351.88,5346.53,5352.98,5338.28,5342.57,0.9746
2024-21-19,1,5342.57,5356.85,5347.57,5337.32,5338.23,0.9357
2024-21-20,1,5338.23,5343.02,5343.46,5331.77,5337.18,0.9587
2024-21-21,1,5337.18,5338.06,5348.29,5334.34,5345.74,0.9048
2024-22-01,1,5345.74,5346.65,5346.23,5329.42,5332.99,0.8622
2024-22-02,-1,5332.99,5334.06,5345.58,5325.14,5344.74,0.9997
2024-22-03,-1,5344.74,5340.47,5354.60,5340.23,5353.18,0.8819
2024-22-04,1,5353.18,5343.69,5362.36,5350.01,5356.18,0.9608
2024-22-05,1,5356.18,5357.57,5367.30,5353.00,5357.48,0.9318
2024-22-06,-1,5357.48,5355.90,5384.29,5350.68,5380.03,0.9583
2024-22-07,-1,5380.03,5386.65,5385.40,5369.40,5377.42,0.9834
2024-22-08,-1,5377.42,5381.67,5383.28,5367.92,5377.39,0.9776
2024-22-09,1,5377.39,5389.05,5378.56,5353.53,5355.42,0.9196
2024-22-10,1,5355.42,5344.49,5354.91,5342.40,5345.15,0.9447
2024-22-11,1,5345.15,5339.89,5347.75,5331.03,5333.32,0.9121
2024-22-12,1,5333.32,5330.38,5341.35,5326.63,5338.14,0.9223
2024-22-13,-1,5338.14,5340.99,5357.15,5334.24,5356.38,0.8905
2024-22-14,1,5356.38,5355.03,5357.31,5344.69,5348.56,0.9934
2024-22-15,1,5348.56,5350.37,5351.27,5333.11,5348.32,0.9496
2024-22-16,-1,5348.32,5351.36,5354.04,5336.76,5342.40,0.8609
2024-22-17,-1,5342.40,5337.09,5351.99,5333.56,5343.67,0.9072
2024-22-18,-1,5343.67,5343.04,5357.77,5334.14,5346.71,0.9775
2024-22-19,-1,5346.71,5351.43,5367.63,5346.62,5353.76,0.8907
2024-22-20,-1,5353.76,5355.05,5355.19,5333.47,5341.74,0.8739
2024-22-21,-1,5341.74,5343.33,5345.36,5329.21,5336.84,0.9262
2024-23-01,-1,5336.84,5341.32,5349.60,5322.46,5324.20,0.8601
2024-23-02,1,5324.20,5309.62,5328.06,5312.42,5321.93,0.8781
2024-23-03,1,5321.93,5316.79,5323.98,5301.95,5307.22,0.8916
2024-23-04,-1,5307.22,5306.19,5327.94,5295.69,5320.91,0.9381
2024-23-05,-1,5320.91,5330.46,5329.05,5306.60,5323.55,0.8692
2024-23-06,1,5323.55,5320.28,5336.16,5323.34,5329.29,0.8928
2024-23-07,-1,5329.29,5332.21,5339.56,5317.10,5319.02,0.9173
2024-23-08,1,5319.02,5310.29,5323.45,5310.86,5312.44,0.9794
2024-23-09,1,5312.44,5318.47,5316.33,5307.07,5310.62,0.8875
2024-23-10,1,5310.62,5300.13,5311.31,5294.96,5295.46,0.9610
2024-23-11,-1,5295.46,5297.77,5296.38,5279.19,5282.26,0.8985
2024-23-12,1,5282.26,5285.15,5288.63,5271.22,5274.20,0.9733
2024-23-13,-1,5274.20,5275.48,5293.44,5269.50,5291.68,0.9513
2024-23-14,1,5291.68,5293.14,5296.45,5287.31,5291.15,0.9621
2024-23-15,1,5291.15,5287.77,5297.46,5287.91,5294.67,0.8747
2024-23-16,-1,5294.67,5303.49,5306.35,5286.73,5294.96,0.9720
2024-23-17,-1,5294.96,5299.46,5300.92,5284.06,5288.56,0.8636
2024-23-18,-1,5288.56,5288.64,5290.39,5267.07,5269.41,0.8838
2024-23-19,-1,5269.41,5278.23,5280.15,5261.07,5274.88,0.9002
2024-23-20,1,5274.88,5270.98,5279.37,5268.56,5275.54,0.9362
2024-23-21,-1,5275.54,5269.59,5283.38,5265.78,5274.70,0.9166
2024-24-01,1,5274.70,5287.57,5276.64,5258.98,5262.49,0.9382
2024-24-02,1,5262.49,5267.23,5270.37,5259.44,5263.99,0.9299
2024-24-03,1,5263.99,5260.76,5276.43,5262.66,5273.61,0.9874
2024-24-04,-1,5273.61,5280.61,5301.11,5273.40,5289.04,0.9529
2024-24-05,1,5289.04,5279.87,5301.83,5289.28,5298.30,0.8671
2024-24-06,-1,5298.30,5283.93,5301.89,5282.62,5287.16,0.9413
2024-24-07,1,5287.16,5283.76,5297.63,5282.91,5292.73,0.9117
2024-24-08,-1,5292.73,5296.86,5306.12,5286.50,5301.52,0.9660
2024-24-09,1,5301.52,5288.15,5307.44,5288.97,5295.19,0.9998
2024-24-10,-1,5295.19,5302.12,5309.76,5288.65,5299.96,0.9797
2024-24-11,1,5299.96,5299.03,5309.47,5294.69,5296.90,0.9355
2024-24-12,1,5296.90,5295.95,5299.71,5279.01,5283.91,0.9379
2024-24-13,1,5283.91,5287.92,5286.51,5278.57,5283.20,0.8815
2024-24-14,-1,5283.20,5287.61,5286.94,5258.73,5260.26,0.8991
2024-24-15,-1,5260.26,5256.95,5265.80,5248.42,5260.70,0.9724
2024-24-16,1,5260.70,5252.60,5263.40,5254.78,5260.56,0.9002
2024-24-17,-1,5260.56,5251.19,5275.42,5255.57,5267.63,0.9405
